Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
87	534	0	0.551884575	293.196623	293.197377	293.196357	293.200139	0.00306378803	0	0	0	0.315485	0	0	3
88	540	0	0.558228076	293.196623	293.197332	293.196357	293.200058	0.00307011155	0	0	0	0.315655	0	0	3
89	546	0	0.564571577	293.196624	293.197289	293.196357	293.199971	0.00307439356	0	0	0	0.315537	0	0	3
90	552	0	0.570915078	293.196624	293.197246	293.196357	293.199894	0.00307764055	0	0	0	0.316109	0	0	3
91	558	0	0.577258578	293.196624	293.197205	293.196357	293.199825	0.00308062753	0	0	0	0.315997	0	0	3
92	563	0	0.583602079	293.196623	293.197164	293.196357	293.199762	0.00308378542	0	0	0	0.315525	0	0	3
93	569	0	0.58994558	293.196624	293.197125	293.196357	293.199705	0.0030873394	0	0	0	0.314565	0	0	3
94	575	0	0.596289081	293.196623	293.197086	293.196357	293.199629	0.00308991437	0	0	0	0.314861	0	0	3
95	581	0	0.602632582	293.196624	293.197047	293.196357	293.199558	0.00309159961	0	0	0	0.314927	0	0	3
96	587	0	0.608976083	293.196625	293.19701	293.196357	293.199491	0.00309272788	0	0	0	0.314462	0	0	3
97	593	0	0.615319584	293.196624	293.196974	293.196357	293.199428	0.00307091406	0	0	0	0.314126	0	0	3
98	598	0	0.621663084	293.196623	293.196939	293.196357	293.199367	0.00301018669	0	0	0	0.313817	0	0	3
99	604	0	0.628006585	293.196622	293.196904	293.196357	293.199277	0.00292040143	0	0	0	0.315184	0	0	3
100	610	0	0.634350086	293.196623	293.19687	293.196357	293.199187	0.00283046108	0	0	0	0.314123	0	0	3
101	619	0	0.640693587	293.196622	293.196838	293.196357	293.199096	0.00273922794	0	0	0	0.314446	0	0	3
102	626	0	0.647037088	293.196621	293.196806	293.196357	293.199003	0.00264576069	0	0	0	0.31478	0	0	3
103	632	0	0.653380589	293.196623	293.196776	293.196357	293.198908	0.0025514436	0	0	0	0.314895	0	0	3
104	638	0	0.65972409	293.196622	293.196747	293.196357	293.19876	0.00240311182	0	0	0	0.317249	0	0	3
