Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
156	971	0	0.989586134	101650.129	101648.211	101644.297	101652.122	7.82524474	0	0	0	572.09	0	0	3
157	978	0	0.995929635	101647.242	101648.205	101644.297	101652.122	7.82524474	0	0	0	569.326	0	0	3
158	985	0	1.00227314	101650.442	101648.231	101644.297	101652.122	3.59950728	1.87386383	0	52	572.163	0	0	3
159	992	0	1.00861664	101650.548	101648.272	101644.297	101652.122	3.49173362	1.87386383	0	53.6	572.419	0	0	3
160	999	0	1.01496014	101648.207	101648.262	101644.297	101652.122	3.49173362	1.87386383	0	53.6	570.18	0	0	3
161	1006	0	1.02130364	101645.821	101648.217	101644.297	101652.122	3.49173362	1.87386383	0	53.6	568.026	0	0	3
162	1014	0	1.02764714	101647.96	101648.206	101644.297	101652.122	3.49173362	1.87386383	0	53.6	570.34	0	0	3
163	1021	0	1.03399064	101647.193	101648.193	101644.297	101652.122	3.32008491	1.87386383	0	56.4	569.7	0	0	3
164	1028	0	1.04033414	101651.008	101648.223	101644.297	101652.122	3.1552505	1.87386383	0	59.3	573.63	0	0	3
165	1036	0	1.04667764	101644.251	101648.188	101644.251	101652.122	2.94243991	1.87386383	0	63.6	566.823	0	0	3
166	1042	0	1.05302114	101645.001	101648.148	101644.251	101652.122	2.65903064	1.87386383	0	70.4	567.475	0	0	3
167	1050	0	1.05936464	101647.215	101648.117	101644.251	101652.122	2.39275914	1.87386383	0	78.3	570.245	0	0	3
168	1057	0	1.06570814	101648.798	101648.131	101644.251	101652.122	2.2132787	1.87386383	0	84.6	571.018	0	0	3
169	1065	0	1.07205165	101648.561	101648.108	101644.251	101652.122	2.22206359	1.87386383	0	84.3	570.564	0	0	3
170	1071	0	1.07839515	101646.854	101648.083	101644.251	101652.122	2.24716656	1.87386383	0	83.3	569.173	0	0	3
171	1077	0	1.08473865	101647.134	101648.055	101644.251	101652.122	2.27551548	1.87386383	0	82.3	569.005	0	0	3
172	1085	0	1.09108215	101646.565	101648.04	101644.251	101652.122	2.29024153	1.87386383	0	81.8	568.458	0	0	3
173	1093	0	1.09742565	101647.973	101648.028	101644.251	101652.122	2.30222293	1.87386383	0	81.3	570.063	0	0	3
174	1099	0	1.10376915	101648.813	101647.994	101644.251	101652.122	2.33650795	1.87386383	0	80.1	571.573	0	0	3
175	1107	0	1.11011265	101648.326	101647.99	101644.251	101652.122	2.34008782	1.87386383	0	80	570.404	0	0	3
176	1114	0	1.11645615	101648.332	101647.95	101644.251	101652.122	2.37985924	1.87386383	0	78.7	570.243	0	0	3
177	1122	0	1.12279965	101647.997	101647.915	101644.251	101652.122	2.41550456	1.87386383	0	77.5	569.877	0	0	3
178	1130	0	1.12914315	101648.277	101647.876	101644.251	101652.122	2.4543007	1.87386383	0	76.3	570.125	0	0	3
179	1137	0	1.13548665	101647.434	101647.817	101644.251	101651.83	2.48196798	1.87386383	0	75.4	569.224	0	0	3
180	1144	0	1.14183016	101649.3	101647.804	101644.251	101651.83	2.40325221	1.87386383	0	77.9	571.043	0	0	3
181	1150	0	1.14817366	101653.588	101647.873	101644.251	101653.588	2.31807861	1.87386383	0	80.8	575.335	0	0	3
182	1157	0	1.15451716	101656.735	101647.987	101644.251	101656.735	2.21405485	1.87386383	0	84.6	578.421	0	0	3
183	1163	0	1.16086066	101647.952	101647.995	101644.251	101656.735	2.11640831	1.87386383	0	88.5	569.655	0	0	3
184	1169	0	1.16720416	101649.387	101648.023	101644.251	101656.735	2.05783474	1.87386383	0	91	571.158	0	0	3
185	1177	0	1.17354766	101646.975	101648.022	101644.251	101656.735	2.00146879	1.87386383	0	93.6	568.798	0	0	3
186	1183	0	1.17989116	101647.882	101648.022	101644.251	101656.735	1.99811317	1.87386383	0	93.7	569.734	0	0	3
187	1189	0	1.18623466	101646.016	101647.952	101644.251	101656.735	1.94822021	1.87386383	0	96.1	567.824	0	0	3
188	1195	0	1.19257816	101648.854	101647.963	101644.251	101656.735	1.89983986	1.87386383	0	98.6	570.668	0	0	3
189	1201	0	1.19892166	101647.944	101647.963	101644.251	101656.735	1.81379472	1.87386383	0	100	570.56	0	0	3
