Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
86	528	0	0.545541074	-2.52420124	-2.50651208	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
87	534	0	0.551884575	-2.52354564	-2.50535691	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
88	540	0	0.558228076	-2.51484043	-2.50467437	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
89	546	0	0.564571577	-2.51771924	-2.50397355	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
90	552	0	0.570915078	-2.51691165	-2.50298518	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
91	558	0	0.577258578	-2.51894942	-2.50183318	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
92	563	0	0.583602079	-2.51654516	-2.50074787	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
93	569	0	0.58994558	-2.52684895	-2.49946603	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
94	575	0	0.596289081	-2.52247944	-2.49825299	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
95	581	0	0.602632582	-2.52959072	-2.49696475	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
96	587	0	0.608976083	-2.52102345	-2.49552074	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
97	593	0	0.615319584	-2.51788476	-2.49378817	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
98	598	0	0.621663084	-2.52287827	-2.4921623	-2.66934428	-2.42387969	0.245464588	0	0	0	0	0	0	3
99	604	0	0.628006585	-2.52082876	-2.49028236	-2.66337778	-2.42387969	0.239498094	0	0	0	0	0	0	3
100	610	0	0.634350086	-2.52172714	-2.48848931	-2.63766491	-2.42387969	0.213785218	0	0	0	0	0	0	3
101	619	0	0.640693587	-2.52378252	-2.48704776	-2.61939508	-2.42387969	0.195515389	0	0	0	0	0	0	3
102	626	0	0.647037088	-2.52090523	-2.48580105	-2.59822129	-2.42387969	0.174341603	0	0	0	0	0	0	3
103	632	0	0.653380589	-2.5309341	-2.48497393	-2.59822129	-2.42387969	0.174341603	0	0	0	0	0	0	3
104	638	0	0.65972409	-2.52208917	-2.48401023	-2.58282744	-2.42387969	0.158947754	0	0	0	0	0	0	3
105	644	0	0.66606759	-2.52110418	-2.48322892	-2.5395674	-2.42387969	0.115687711	0	0	0	0	0	0	3
106	650	0	0.672411091	-2.52497536	-2.48304421	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
107	655	0	0.678754592	-2.53083324	-2.48311072	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
108	661	0	0.685098093	-2.51779166	-2.48342517	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
109	668	0	0.691441594	-2.52741764	-2.48394296	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
110	673	0	0.697785095	-2.52278039	-2.48480494	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
111	679	0	0.704128596	-2.52975144	-2.48588023	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
112	685	0	0.710472097	-2.52990626	-2.48703026	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
113	691	0	0.716815597	-2.52730321	-2.48830006	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
114	698	0	0.723159098	-2.52389369	-2.48945792	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
115	704	0	0.729502599	-2.52725628	-2.49071161	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
116	710	0	0.7358461	-2.52361334	-2.49192861	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
117	716	0	0.742189601	-2.52262037	-2.49316795	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
118	721	0	0.748533102	-2.52684876	-2.49446721	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
119	727	0	0.754876603	-2.52077413	-2.4955699	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
120	733	0	0.761220103	-2.5269367	-2.49687107	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
121	739	0	0.767563604	-2.52567154	-2.49815392	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
122	745	0	0.773907105	-2.52804248	-2.49942616	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
123	751	0	0.780250606	-2.51860043	-2.50060734	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
124	757	0	0.786594107	-2.52091657	-2.50177905	-2.5309341	-2.42387969	0.107054412	0	0	0	0	0	0	3
125	763	0	0.792937608	-2.52542352	-2.50306441	-2.5309341	-2.43431795	0.0966161473	0	0	0	0	0	0	3
126	769	0	0.799281109	-2.52447662	-2.50415315	-2.5309341	-2.43431795	0.0966161473	0	0	0	0	0	0	3
127	774	0	0.805624609	-2.52783245	-2.50532771	-2.5309341	-2.43431795	0.0966161473	0	0	0	0	0	0	3
128	780	0	0.81196811	-2.52856054	-2.50651585	-2.5309341	-2.43431795	0.0966161473	0	0	0	0	0	0	3
129	786	0	0.818311611	-2.52772096	-2.50769816	-2.5309341	-2.44114173	0.0897923738	0	0	0	0	0	0	3
130	793	0	0.824655112	-2.52486741	-2.50875798	-2.5309341	-2.44988071	0.0810533879	0	0	0	0	0	0	3
131	800	0	0.830998613	-2.51825302	-2.50960997	-2.5309341	-2.44988071	0.0810533879	0	0	0	0	0	0	3
132	808	0	0.837342114	-2.52787179	-2.51056333	-2.5309341	-2.44988071	0.0810533879	0	0	0	0	0	0	3
133	816	0	0.843685615	-2.5223207	-2.51148029	-2.5309341	-2.4601823	0.0707517975	0	0	0	0	0	0	3
134	825	0	0.850029115	-2.51942189	-2.51223016	-2.5309341	-2.46091125	0.0700228551	0	0	0	0	0	0	3
135	832	0	0.856372616	-2.52660305	-2.5130617	-2.5309341	-2.46253665	0.0683974501	0	0	0	0	0	0	3
136	839	0	0.862716117	-2.52471699	-2.5138488	-2.5309341	-2.46354806	0.067386043	0	0	0	0	0	0	3
137	846	0	0.869059618	-2.52369327	-2.51461013	-2.5309341	-2.46555413	0.0653799701	0	0	0	0	0	0	3
138	853	0	0.875403119	-2.52325193	-2.51534048	-2.5309341	-2.46937217	0.0615619278	0	0	0	0	0	0	3
139	860	0	0.88174662	-2.52730346	-2.51606431	-2.5309341	-2.46937217	0.0615619278	0	0	0	0	0	0	3
140	866	0	0.888090121	-2.52804104	-2.51680696	-2.5309341	-2.47193638	0.0589977173	0	0	0	0	0	0	3
141	872	0	0.894433622	-2.52391604	-2.51736523	-2.5309341	-2.47193638	0.0589977173	0	0	0	0	0	0	3
142	878	0	0.900777122	-2.53326113	-2.51814149	-2.53326113	-2.47629291	0.0569682172	0	0	0	0	0	0	3
143	886	0	0.907120623	-2.52697025	-2.51878297	-2.53326113	-2.48436773	0.0488934035	0	0	0	0	0	0	3
144	893	0	0.913464124	-2.52340077	-2.51922892	-2.53326113	-2.48436773	0.0488934035	0	0	0	0	0	0	3
145	900	0	0.919807625	-2.53104348	-2.51981975	-2.53326113	-2.48769976	0.0455613673	0	0	0	0	0	0	3
146	907	0	0.926151126	-2.52056474	-2.52019405	-2.53326113	-2.48769976	0.0455613673	0	0	0	0	0	0	3
147	914	0	0.932494627	-2.52777405	-2.52070132	-2.53326113	-2.49200607	0.0412550545	0	0	0	0	0	0	3
148	920	0	0.938838128	-2.52717724	-2.52114653	-2.53326113	-2.49217244	0.0410886934	0	0	0	0	0	0	3
149	926	0	0.945181628	-2.52607021	-2.52157561	-2.53326113	-2.50127778	0.0319833496	0	0	0	0	0	0	3
150	933	0	0.951525129	-2.52750091	-2.52188694	-2.53326113	-2.50127778	0.0319833496	0	0	0	0	0	0	3
151	939	0	0.95786863	-2.53379031	-2.52229849	-2.53379031	-2.50183978	0.0319505202	0	0	0	0	0	0	3
152	945	0	0.964212131	-2.52087698	-2.52242391	-2.53379031	-2.50183978	0.0319505202	0	0	0	0	0	0	3
153	951	0	0.970555632	-2.5243784	-2.52265355	-2.53379031	-2.50183978	0.0319505202	0	0	0	0	0	0	3
154	958	0	0.976899133	-2.52066285	-2.52286	-2.53379031	-2.50183978	0.0319505202	0	0	0	0	0	0	3
155	964	0	0.983242634	-2.52666808	-2.52314439	-2.53379031	-2.50183978	0.0319505202	0	0	0	0	0	0	3
156	971	0	0.989586134	-2.52585799	-2.52341878	-2.53379031	-2.50183978	0.0319505202	0	0	0	0	0	0	3
157	978	0	0.995929635	-2.52972152	-2.52377171	-2.53379031	-2.50512322	0.0286670838	0	0	0	0	0	0	3
158	985	0	1.00227314	-2.52754735	-2.52393554	-2.53379031	-2.50512322	0.0286670838	0.0189008513	0	65.9	0	0	0	3
159	992	0	1.00861664	-2.51975982	-2.52412081	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
160	999	0	1.01496014	-2.5231649	-2.52421782	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
161	1006	0	1.02130364	-2.51599256	-2.52419425	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
162	1014	0	1.02764714	-2.52651177	-2.52426663	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
163	1021	0	1.03399064	-2.53095584	-2.52439583	-2.53379031	-2.51484043	0.0189498747	0.0189008513	0	99.7	0	0	0	3
