Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
79	751	0	0.459831165	12.2828354	9.90476823	-6.88526309	12.8705752	10.9597624	0	0	0	0	0	0	3
80	760	0	0.465651812	12.2992815	9.93469964	-6.88526309	12.8705752	10.9896938	0	0	0	0	0	0	3
81	768	0	0.47147246	12.297664	9.96387204	-6.88526309	12.8705752	11.0188662	0	0	0	0	0	0	3
82	777	0	0.477293108	12.2527359	9.99178502	-6.88526309	12.8705752	11.0467791	0	0	0	0	0	0	3
83	785	0	0.483113755	12.1797061	10.0181455	-6.88526309	12.8705752	11.0731396	0	0	0	0	0	0	3
84	795	0	0.488934403	12.1167285	10.0431286	-6.88526309	12.8705752	11.0981228	0	0	0	0	0	0	3
85	804	0	0.494755051	12.0749793	10.0670328	-6.88526309	12.8705752	11.1220269	0	0	0	0	0	0	3
86	813	0	0.500575698	12.0674273	10.0902932	-6.88526309	12.8705752	11.1452873	0	0	0	0	0	0	3
87	821	0	0.506396346	12.1015223	10.1754821	-6.88526309	12.8705752	11.2304762	0	0	0	0	0	0	3
88	830	0	0.512216994	12.1725863	10.397085	1.23764516	12.8705752	10.687866	0	0	0	0	0	0	3
89	839	0	0.518037641	12.2260725	10.5248574	3.67477804	12.8705752	9.19579712	0	0	0	0	0	0	3
90	847	0	0.523858289	12.2569881	10.6223358	3.67477804	12.8705752	9.19579712	0	0	0	0	0	0	3
91	855	0	0.529678937	12.2686943	10.722265	5.06074836	12.8705752	7.8098268	0	0	0	0	0	0	3
92	864	0	0.535499584	12.2393599	10.8057372	5.5649713	12.8705752	7.30560386	0	0	0	0	0	0	3
93	873	0	0.541320232	12.1799525	10.8826556	6.34886255	12.8705752	6.52171261	0	0	0	0	0	0	3
94	881	0	0.54714088	12.1399425	10.9427837	6.34886255	12.8705752	6.52171261	0	0	0	0	0	0	3
95	890	0	0.552961527	12.1357602	11.0018695	6.34886255	12.8705752	6.52171261	0	0	0	0	0	0	3
