Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
142	210	0	1.32022527	0	0	0	0	0	5e-06	0	100	0	0	0	3
143	212	0	1.32952263	0	0	0	0	0	5e-06	0	100	0	0	0	3
144	213	0	1.33881999	0	0	0	0	0	5e-06	0	100	0	0	0	3
145	215	0	1.34811736	0	0	0	0	0	5e-06	0	100	0	0	0	3
146	216	0	1.35741472	0	0	0	0	0	5e-06	0	100	0	0	0	3
147	217	0	1.36671208	0	0	0	0	0	5e-06	0	100	0	0	0	3
148	219	0	1.37600944	0	0	0	0	0	5e-06	0	100	0	0	0	3
149	220	0	1.3853068	0	0	0	0	0	5e-06	0	100	0	0	0	3
150	222	0	1.39460416	0	0	0	0	0	5e-06	0	100	0	0	0	3
151	223	0	1.40390152	0	0	0	0	0	5e-06	0	100	0	0	0	3
152	224	0	1.41319888	0	0	0	0	0	5e-06	0	100	0	0	0	3
153	226	0	1.42249624	0	0	0	0	0	5e-06	0	100	0	0	0	3
154	227	0	1.4317936	0	0	0	0	0	5e-06	0	100	0	0	0	3
155	228	0	1.44109097	0	0	0	0	0	5e-06	0	100	0	0	0	3
156	230	0	1.45038833	0	0	0	0	0	5e-06	0	100	0	0	0	3
157	231	0	1.45968569	0	0	0	0	0	5e-06	0	100	0	0	0	3
158	233	0	1.46898305	0	0	0	0	0	5e-06	0	100	0	0	0	3
159	234	0	1.47828041	0	0	0	0	0	5e-06	0	100	0	0	0	3
160	236	0	1.48757777	0	0	0	0	0	5e-06	0	100	0	0	0	3
161	237	0	1.49687513	0	0	0	0	0	5e-06	0	100	0	0	0	3
162	238	0	1.50617249	0	0	0	0	0	5e-06	0	100	0	0	0	3
163	240	0	1.51546985	0	0	0	0	0	5e-06	0	100	0	0	0	3
164	241	0	1.52476722	0	0	0	0	0	5e-06	0	100	0	0	0	3
165	243	0	1.53406458	0	0	0	0	0	5e-06	0	100	0	0	0	3
166	244	0	1.54336194	0	0	0	0	0	5e-06	0	100	0	0	0	3
167	245	0	1.5526593	0	0	0	0	0	5e-06	0	100	0	0	0	3
168	247	0	1.56195666	0	0	0	0	0	5e-06	0	100	0	0	0	3
169	248	0	1.57125402	0	0	0	0	0	5e-06	0	100	0	0	0	3
170	250	0	1.58055138	0	0	0	0	0	5e-06	0	100	0	0	0	3
171	251	0	1.58984874	0	0	0	0	0	5e-06	0	100	0	0	0	3
172	252	0	1.5991461	0	0	0	0	0	5e-06	0	100	0	0	0	3
173	254	0	1.60844347	0	0	0	0	0	5e-06	0	100	0	0	0	3
174	255	0	1.61774083	0	0	0	0	0	5e-06	0	100	0	0	0	3
175	257	0	1.62703819	0	0	0	0	0	5e-06	0	100	0	0	0	3
176	258	0	1.63633555	0	0	0	0	0	5e-06	0	100	0	0	0	3
177	259	0	1.64563291	0	0	0	0	0	5e-06	0	100	0	0	0	3
178	261	0	1.65493027	0	0	0	0	0	5e-06	0	100	0	0	0	3
179	262	0	1.66422763	0	0	0	0	0	5e-06	0	100	0	0	0	3
180	264	0	1.67352499	0	0	0	0	0	5e-06	0	100	0	0	0	3
181	265	0	1.68282235	0	0	0	0	0	5e-06	0	100	0	0	0	3
182	267	0	1.69211971	0	0	0	0	0	5e-06	0	100	0	0	0	3
183	268	0	1.70141708	0	0	0	0	0	5e-06	0	100	0	0	0	3
184	269	0	1.71071444	0	0	0	0	0	5e-06	0	100	0	0	0	3
185	271	0	1.7200118	0	0	0	0	0	5e-06	0	100	0	0	0	3
186	272	0	1.72930916	0	0	0	0	0	5e-06	0	100	0	0	0	3
187	274	0	1.73860652	0	0	0	0	0	5e-06	0	100	0	0	0	3
188	276	0	1.74790388	0	0	0	0	0	5e-06	0	100	0	0	0	3
189	277	0	1.75720124	0	0	0	0	0	5e-06	0	100	0	0	0	3
190	279	0	1.7664986	0	0	0	0	0	5e-06	0	100	0	0	0	3
